COMMON.NAME,SCIENTIFIC.NAME,OBSERVATION.COUNT,STATE,COUNTY,LOCALITY,LATITUDE,LONGITUDE,OBSERVATION.DATE,SPECIES.COMMENTS,month,day,daym,year
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Indian Institute of Science (IISc) Campus--Jubilee Gardens,13.0205556,77.5705556,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Bangalore,"GKVK Campus, Bangalore",13.0857318,77.5713301,1/11/2020,1 female seen and another heard,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Uva Palata,NA,"Uva Province, LK (6.449, 81.143)",6.4486653,81.1434737,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Gujarat,Bhavnagar,Shihor,21.7214122,71.9616655,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Bangalore,Anjanapura Central Park,12.860384,77.5533792,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,Kalamassery--HMT Estate Area,10.0517898,76.33937,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kannur,"Thokkilangadi Road, Kerala, IN (11.846, 75.566)",11.8460683,75.5662717,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Lalbagh Botanical Gardens,12.950459,77.5862432,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Maharashtra,Amravati,"Upperwardha Dam, Morshi, Amravati Dt",21.3187017,78.0511397,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Coimbatore,Velliangiri foothills and Surroundings,10.984956,76.739161,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Rainbow Drive Layout,12.90735,77.68588,1/12/2020,F,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Lalbagh Botanical Gardens,12.950459,77.5862432,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Valley School,12.8536944,77.5094716,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Tiruppur,"Periya Kulam, Udumalpet",10.5465465,77.2144032,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Abu Dhabi,NA,Mushrif Palace Gardens,24.449784,54.380333,1/10/2020,NA,1,10,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Valley School,12.8536944,77.5094716,1/12/2020,Calls heard,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Tamil Nadu,Coimbatore,"Unnamed Road, Coimbatore, Tamil Nadu, IN (10.935, 76.962)",10.9354441,76.9616877,1/6/2020,NA,1,6,6,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Nagappattinam,PPN Power Plant,11.0746461,79.8342133,1/12/2020,Female - visible grayish throat,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Goa,North Goa,Chorao Island,15.5385716,73.884387,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Tamil Nadu,Theni,"Thamaraikulam Tank, Periyakulam",10.1153124,77.5544441,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Thane,"13 Tikuji Ni Wadi Road, Thane, Maharashtra, IN (19.237, 72.964)",19.2371845,72.963905,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Sabaragamuwa Palata,NA,Siharaja Forest Reserve--Visitor Centre,6.4359525,80.4193291,1/3/2020,NA,1,3,3,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Telangana,Rangareddy,"Ananthagiri Hills, Vikarabad",17.3145058,77.8657776,2/2/2020,NA,2,33,2,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Kochi, Kerala, IN (10.052, 76.339)",10.0517376,76.3387833,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Idukki,Thattekad Bird Sanctuary--Urulanthanni,10.1273569,76.7545867,1/10/2020,NA,1,10,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,"GKVK Campus, Bangalore",13.0857318,77.5713301,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mysore,"Mysore City Bird Atlas 19A, Kukkarahalli kere  ಕುಕ್ಕರಹಳ್ಳಿ ಕೆರೆ",12.3095948,76.6333401,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,"Unnamed Road, Bengaluru, Karnataka, IN (12.971, 77.737)",12.9709166,77.7371997,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Idukki,Thattekkad--Dormitory,10.1296646,76.6884917,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Ratnagiri,Sadavali Sacred Grove,17.7080676,73.2216633,1/8/2020,NA,1,8,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Udupi,"""Sharmada"", Olachil, near Babbuswamy Temple, Kemthoor",13.3047016,74.7646491,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Gujarat,Surat,Gaviyer Lake,21.1261128,72.734127,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Goa,North Goa,"IT Park Road, Aradi Socorro,",15.5520039,73.8515731,1/8/2020,NA,1,8,8,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Goa,North Goa,Morjim Beach,15.6197209,73.731544,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Mahesana,Thol Bird Sanctuary,23.1331381,72.4030352,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,Kalamassery--HMT Estate Area,10.0517898,76.33937,1/12/2020,Female,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Dakshina Kannada,"Beeri Derlakatte Road, Deralakatte, Karnataka, IN (12.8, 74.882)",12.7998823,74.8815638,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Idukki,Edamalayar FR -- Edamalayar Dam,10.2214793,76.7046171,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Kheda,Pariej Lake,22.5492832,72.6235127,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Thane,"Ambaji Gau Shala, CBD Belapur",19.0358214,73.04124,1/12/2020,Rufous color morph,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Raigarh,Karnala Bird Sanctuary--Hariyal trail,18.891222,73.1138446,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Gadag,Arabhavi - Challakere Road 5,15.2424705,75.859764,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Palakkad,"Komangalam wetland and adjacent woody zone, Koottanad",10.7698648,76.1336669,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Thane,Tansa Forest Office,19.5348188,73.306717,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Ariyalur,"Marungoor, Tamil Nadu, IN (11.325, 79.239)",11.3254032,79.2391143,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kottayam,Sasthankal Paddy fields,9.6556504,76.5007001,1/12/2020,Female,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,7,Karnataka,Bangalore,Valley School,12.8536944,77.5094716,1/12/2020,"2 adult male, 5 female or subadult",1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kozhikode,"Ponkunnu Hill, Kakkur",11.404501,75.819281,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Kerala,Kozhikode,"Sarovaram Biopark, Kottoooli",11.2687263,75.7927948,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Thane,Tungareshwar WLS,19.432434,72.917113,1/12/2020,Male was rufous morph,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Abu Dhabi,NA,Mushrif Palace Gardens,24.449784,54.380333,1/12/2020,In back wood.,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Ramanagara,"Galibore nature camp, Kanakapura taluk",12.2825494,77.3745471,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Bangalore,Valley School,12.8536944,77.5094716,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,"Thuravoor - Kumbalangi Road, Kodamthuruthh, Kerala, IN (9.79, 76.305)",9.7903426,76.3047145,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,Renjus 🏡,9.790432,76.3046676,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,Renjus 🏡,9.790432,76.3046676,1/10/2020,NA,1,10,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,"Thuravoor - Kumbalangipouuy Road, Kodamthuruth, Kerala, IN (9.791, 76.305)",9.7906144,76.3049358,1/3/2020,NA,1,3,3,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Western Province,NA,"Near Our Residance, Nidahas Mawatha, Kalapaluwawa, Rajagiriya",6.9166212,79.9143463,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Udupi,"""Sharmada"", Olachil, near Babbuswamy Temple, Kemthoor",13.3047016,74.7646491,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kannur,Pulloopikadavu Palam,11.917625,75.3966451,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kasaragod,"Kerala , Kollangana- Aranthode",12.5549405,75.0320399,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Kerala,Pathanamthitta,"Kerala, IN (9.217, 76.651)",9.2165999,76.6509282,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Rajasthan,Jaipur,Jhalana Safari Park,26.8571208,75.839715,6/2/2019,NA,6,153,2,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Malappuram,"Padinhare Kund, Kerala, IN (11.055, 76.102)",11.0552723,76.1017655,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Andhra Pradesh,East Godavari,Maredumilli,17.5993575,81.7150211,12/29/2019,NA,12,363,29,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Udupi,"Herga Temple Road, Herga",13.3728777,74.8014826,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Maharashtra,Nagpur,"Gorewada Lake, Nagpur",21.197299,79.0381297,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Udupi,Indrali Temple Road,13.3356929,74.7769571,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,5,Himachal Pradesh,Mandi,"Himachal Pradesh, IN (31.706, 76.944)",31.7066301,76.9442101,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Chandrapur,"Junona lake, Chandrapur",19.9282489,79.4009292,1/9/2020,NA,1,9,9,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Goa,South Goa,Galgibaga Beach,14.9615459,74.0485758,12/27/2019,NA,12,361,27,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Western Province,NA,Brief Garden,6.457533,80.0370312,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Madhya Pradesh,Seoni,Pench Tiger Reserve--Turia Zone,21.7429978,79.3310094,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Kancheepuram,Nanmangalam Reserve Forest,12.926854,80.1731157,1/2/2020,NA,1,2,2,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,"National Centre for Biological Sciences (NCBS), GKVK Campus",13.0713427,77.5798161,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Thrissur,Kerala Agricultural University--General Area,10.5479387,76.2845135,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Coimbatore,"Saravanampatti, Coimbatore IN-Tamil Nadu (11.1000,76.9861)",11.099955,76.986062,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Thattekadu - Kuttampuzha Road, Kerala, IN (10.135, 76.694)",10.1345886,76.6940674,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"HMT Road, Kochi, Kerala, IN (10.052, 76.34)",10.0515051,76.3401991,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Kalkere Lake,13.0476649,77.6666236,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Unnamed Road, Kochi, Kerala, IN (10.054, 76.341)",10.0535631,76.3406843,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Pathanamthitta,"Macfast College, Thiruvalla",9.3731376,76.5840368,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kozhikode,"Mundikkal Thazham - Peringolam Road, Peruvayal, Kerala, IN (11.288, 75.875)",11.2881487,75.8746486,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Kochi, Kerala, IN (10.052, 76.342)",10.0524942,76.3415638,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Udupi,"Durga Village, Karkala",13.228938,75.025334,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kasaragod,Sajangadde - Padpu,12.6283556,75.1204514,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Kerala,Ernakulam,Kalamassery pond,10.0521681,76.3385557,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Coimbatore,"Pethikuttai, Tamil Nadu, IN (11.367, 77.075)",11.3667647,77.0751766,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Kheda,Pariej Lake,22.5492832,72.6235127,1/12/2020,Brown,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kottayam,Kuttanad wetlands--Sasthankal,9.6553732,76.5064394,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,Kuttemperoor,9.293229,76.538059,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Thrissur,College of Veterinary and Animal Sciences,10.5318111,76.2666768,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Andhra Pradesh,East Godavari,"Machavaram - Avidi Revu Road, Andhra Pradesh, IN (16.66, 81.909)",16.6604364,81.9090189,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Thiruvananthapuram,AGASTHIYA MALAI,8.5407702,77.2026864,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Karnataka,Dakshina Kannada,"IN-Karnataka-Mangalore-Nr.Kulshekar (12.9002,74.8884)",12.900224,74.88838,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,5,Kerala,Ernakulam,"Inchathotty Thattekad Road, Kerala, IN (10.13, 76.687)",10.1298333,76.687111,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,Kochi--Vaduthala (JM Spot),10.0163,76.28109,1/13/2020,Juvenile male,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,NA,"walayar dam IN-Kerala-Palakkad (10.8388,76.8467)",10.838804,76.846732,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Udupi,"""Sharmada"", Olachil, near Babbuswamy Temple, Kemthoor",13.3047016,74.7646491,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Udupi,"""Sharmada"", Olachil, near Babbuswamy Temple, Kemthoor",13.3047016,74.7646491,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Kannur,Kattampally,11.9341197,75.3815747,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Tamil Nadu,Chennai,Adayaru Estuary,13.0121679,80.2760267,1/14/2020,Female,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Raigarh,Karnala Bird Sanctuary--Hariyal trail,18.891222,73.1138446,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Kerala,Thrissur,Cheerakavu,10.5227467,76.28021,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Tumkur,Deverayanadurga State Forest,13.3706635,77.1776598,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Maharashtra,Raigarh,Matheran,18.9933103,73.2709551,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Udupi,"""Sharmada"", Olachil, near Babbuswamy Temple, Kemthoor",13.3047016,74.7646491,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Maharashtra,Chandrapur,"Junona lake, Chandrapur",19.9282489,79.4009292,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,kottalappadam wetlands - Pattanakkad,9.7224078,76.304264,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,West Bengal,Kolkata,Rabindra Sarovar (including Lion's Safari Park),22.5123362,88.3597136,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,3,Tamil Nadu,Thiruvarur,"Unnamed Road, Thiruvarur, Tamil Nadu, IN (10.782, 79.63)",10.781788,79.6301023,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Thane,Arnala beach,19.47309,72.754055,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Uttara Kannada,"Kadumane Homestay, Dandeli",15.19467,74.544067,1/10/2020,NA,1,10,10,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Uttara Kannada,"Honeybee Farm Area, Ramnagar - Karwar Road, Karnataka, IN (15.187, 74.489)",15.1874645,74.4894759,1/12/2020,NA,1,12,12,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Maharashtra,Mumbai,Lokhandwala Lake,19.1447425,72.817651,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,X,Kerala,Idukki,Thattekkad--Dormitory,10.1296646,76.6884917,1/13/2020,NA,1,13,13,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Tapi,"Kevdi forest, Mandvi",21.3388076,73.4455471,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,4,Maharashtra,Raigarh,"Panorama Road, Matheran IN-Maharashtra (19.0045,73.2839)",19.004523,73.283851,1/5/2020,NA,1,5,5,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Kerala,Ernakulam,Kalamassery--HMT Estate Area,10.0517898,76.33937,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Malappuram,Nilambur - Home,11.2758218,76.2187321,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Palakkad,"Thathengalam,Mannarkkad",11.0417469,76.4521081,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Kochi, Kerala, IN (10.052, 76.342)",10.0524942,76.3415638,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Ernakulam,"Kochi, Kerala, IN (10.052, 76.342)",10.0524942,76.3415638,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Pathanamthitta,"Macfast College, Thiruvalla",9.3731376,76.5840368,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Malappuram,"Karma Rd, Kerala, IN (10.802, 75.954)",10.8015133,75.9538507,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Alappuzha,"Thuravoor - Kumbalangi Roadv, Kodamthuruth, Kerala, IN (9.791, 76.305)",9.7907788,76.304637,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Coimbatore,Velliangiri foothills and Surroundings,10.984956,76.739161,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Chandrapur,Tadoba Andhari reserve -- Kolara gate,20.3947556,79.3628311,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Gujarat,Navsari,Vansda NP,20.7823808,73.4743309,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Gujarat,Mahesana,Thol Bird Sanctuary,23.1331381,72.4030352,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mandya,Ranganathittu Bird Sanctuary,12.4258897,76.6568685,1/7/2020,NA,1,7,7,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Dakshina Kannada,IN-Karnataka-Mangalore-Manjalpaade - 12.9259x74.8794,12.925946,74.879362,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Rajasthan,Jaisalmer,Desert National park,26.9101308,70.8085585,11/4/2019,NA,11,308,4,2019
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Ratnagiri,Shirde,17.7137073,73.2260588,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Maharashtra,Ratnagiri,Kudavale Bhairi Devi Mandir (Sacred Grove),17.8614597,73.2437897,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Gujarat,Kachchh,parth kansara photography,23.3476074,69.2663331,1/14/2020,NA,1,14,14,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Vellore,"Christian Medical College (CMC), Vellore",12.8779526,79.1282129,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Thiruvallur,"Avadi, Tamil Nadu, IN (13.154, 80.063)",13.1540677,80.0627068,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Goa,North Goa,Bondla Wildlife Sanctuary,15.4418498,74.1061735,1/11/2020,NA,1,11,11,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Mysore,"Mysore City Bird Atlas 19A, Kukkarahalli kere  ಕುಕ್ಕರಹಳ್ಳಿ ಕೆರೆ",12.3095948,76.6333401,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Andhra Pradesh,Visakhapatnam,Kambalakonda Wildlife Sanctuary,17.8012412,83.3207846,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Chamrajnagar,BR Hills--ATREE field station,12.0021135,77.1452751,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Kerala,Pathanamthitta,Kozhenchery - TB junction padam,9.3320007,76.7145455,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Pudukkottai,Keelathaniyam,10.3983721,78.6054554,1/15/2020,Seen it in a coconut tree,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Udupi,End Point - Manipal,13.3670742,74.7853625,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,2,Karnataka,Udupi,Indrali Temple Road,13.3356929,74.7769571,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Haveri,Heggere Kere (Lake),14.7664793,75.3838706,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Haveri,Heggere Kere (Lake),14.7664793,75.3838706,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Western Province,NA,Beddegana Wetland Park,6.8912816,79.9090942,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Tamil Nadu,Tiruchirappalli,"National Institute of Technology (NIT), Trichy",10.7591941,78.8185948,1/15/2020,NA,1,15,15,2020
Indian Paradise-Flycatcher,Terpsiphone paradisi,1,Karnataka,Bangalore,Ferns Residency,13.0578957,77.639652,1/15/2020,NA,1,15,15,2020
