source,documentation,COMMON.NAME,STATE,LATITUDE,LONGITUDE,month,day,year,morph
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.9674,80.0621,1,10,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,8.6285906,77.3595,1,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.9449997,76.584,1,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.4185499,77.3961,1,26,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.4320155,77.4914,1,6,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.436918,77.492 ,1,5,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.467,76.524 ,1,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.4776526,76.529 ,1,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.5763,76.54 ,1,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.6198,78.1019 ,1,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0191779,76.3411 ,1,19,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.021059,76.3411,1,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0517898,76.3394 ,1,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0517898,76.3394 ,1,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394 ,1,20,2019,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,1,30,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.4824,76.2866 ,1,2,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.5534,76.4718 ,1,6,2019,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.825736,76.732393,1,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8328,76.6452 ,1,12,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8328,76.6452 ,1,24,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8335,76.6452 ,1,15,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8401,76.6452,1,12,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8405,76.6452 ,1,12,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.9704743,76.461,1,13,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.9861385,76.868,1,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0444,76.8492,1,13,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0444,76.8492 ,1,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0571,76.8493 ,1,30,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0946506,76.7594,1,13,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.115074,76.2172,1,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.2698,76.1293,1,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.642821,78.1877 ,1,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9023233,75.4033 ,1,24,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.995163,75.2667,1,11,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.2813913,76.6333 ,1,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7027,77.3021,1,27,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7390648,77.5764,1,6,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528 ,1,12,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528 ,1,12,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528 ,1,27,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528 ,1,27,2019,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,12.987204,77.587001,1,13,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9995,77.5671,1,13,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0172325,77.5706 ,1,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0172325,77.5706,1,26,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,13.0205556,80.2673,1,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3075544,74.7927,1,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3365614,74.7955,1,13,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.346614,74.8195 ,1,13,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3498088,74.7854 ,1,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3498088,74.7854 ,1,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3596316,74.7854,1,6,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,1,1,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,1,30,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,1,30,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,1,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,1,30,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.2702 ,1,19,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Karnataka,13.853628,74.135574,1,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.9287158,74.3548 ,1,26,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.9710435,74.3053,1,20,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Goa,14.5412,74.2062 ,1,25,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.570989,76.563 ,1,28,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.1883407,77.8658 ,1,6,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,17.312,78.529 ,1,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,17.3145,81.715,1,19,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.6119444,73.7714 ,1,1,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.7115377,73.7714,1,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,17.8274,73.7714 ,1,1,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.3662,73.7851 ,1,1,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.0532681,72.9039 ,1,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1197534,73.2831 ,1,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1632,73.6849 ,1,11,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3947556,70.526 ,1,20,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.8938,72.1301 ,1,30,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.1339924,88.5944 ,1,29,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.158897,88.5952,1,27,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.3899529,73.769154,1,21,2019,I
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3089932,73.769154,1,21,2019,W
FB,Photo,Indian Paradise-Flycatcher,Chandigarh,30.737989,76.773145,1,31,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,1,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,26,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,1,,2019,I
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.4621,80.593072,2,11,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,7.617843,80.0224 ,2,5,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.5122,76.9798 ,2,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.5166632,76.5289 ,2,26,2019,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,8.655575,77.08283,2,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.42117,77.5537 ,2,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.4217,76.9172 ,2,24,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.4776526,77.1806 ,2,16,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.576376,76.54 ,2,9,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.5798,76.9745 ,2,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.8720524,76.3421,2,16,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.0517898,76.3394,2,20,2019,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,2,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,10.4096,76.8382,2,10,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.4096364,76.6445,2,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.4169,76.6445,2,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.4228,76.37,2,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.5950615,76.4776,2,3,2019,R
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.825736,76.732393,2,11,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.8304,76.6586 ,2,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.85,76.0661,2,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.004028,76.8537 ,2,21,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0452,76.8492 ,2,27,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0597,76.7866,2,21,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0925,76.8876,2,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.1548,76.2188 ,2,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.5501,76.177,2,7,2019,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.776677,78.216221,2,10,2019,W
FB,Photo,Indian Paradise-Flycatcher,Tamil nadu,11.776677,78.216221,2,10,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9023233,75.4033,2,16,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9068079,75.4033 ,2,15,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9068079,75.4033,2,27,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9384,75.3649 ,2,4,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9384,75.3653,2,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.0896,79.0532 ,2,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.1763,75.877,2,27,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.2187301,76.612 ,2,18,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.22203,76.612 ,2,9,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.3462903,76.6569 ,2,3,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.3669156,76.6569 ,2,3,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7027,77.5998,2,16,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7027,77.5998 ,2,16,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7225261,77.5764,2,15,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.7362,77.5764,2,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8536944,77.5095 ,2,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528,2,1,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.8603,79.1282 ,2,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.904267,77.6141,2,16,2019,I
iNaturalist,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9185,80.164837,2,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.9207554,77.6043 ,2,18,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.0172325,77.5706,2,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.1973536,74.7769 ,2,6,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.2171269,74.7769 ,2,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3217,74.7927,2,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832,2,3,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6847,2,18,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6801 ,2,17,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.2103 ,2,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.7511,75.8896 ,2,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.712352,74.5441,2,2,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.2924,74.2582 ,2,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.3419518,74.1062 ,2,6,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,15.9524993,77.8658 ,2,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.2658,77.8658,2,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.3295,77.8658 ,2,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,17.311964,78.529 ,2,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.3799,73.1234 ,2,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.4485394,72.8239 ,2,28,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.522534,73.5416 ,2,16,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.9933,72.8144 ,2,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.0127,72.9039,2,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.047359,72.9039,2,2,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1037339,73.3028 ,2,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.1410937,73.2757 ,2,7,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.248524,70.494 ,2,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.248524,70.494 ,2,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3042,70.494 ,2,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3858254,70.5214 ,2,11,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Bangladesh,21.5262,89.1148,2,22,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Goa,28.5237,73.833798,2,26,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Goa,28.5352038,73.833798,2,26,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,29.7077,73.334341,2,10,2019,R
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.341,73.769154,2,26,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3444,73.769154,2,26,2019,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Odisha,,,2,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Uttarakhand,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,7,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2019,I
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,4,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,24,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,2,,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.3253,80.4636 ,3,29,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,8.9306585,76.584 ,3,1,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,9.6032676,76.319,3,4,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.7873041,78.1323 ,3,19,2019,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,3,24,2019,W
FB,Photo,Indian Paradise-Flycatcher,Kerala,10.0518,76.3394,3,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.4333029,76.6841 ,3,9,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.700861,76.1338,3,29,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,10.7473,76.6559 ,3,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0046,76.8537 ,3,10,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0046407,76.8537 ,3,13,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0046407,76.8537 ,3,13,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0046407,76.8537 ,3,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0046407,76.8537,3,22,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0402246,76.8492,3,24,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0444,76.8492 ,3,24,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0444,76.8492,3,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0444,76.8492 ,3,31,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0451633,76.8492 ,3,24,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0466059,76.8492 ,3,28,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0569059,76.8491 ,3,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.2687,76.3821 ,3,2,2019,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,11.668372,76.631381,3,7,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,11.9068079,76.2695 ,3,4,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.2478,77.3748,3,15,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5095 ,3,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5095 ,3,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.573,3,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.573 ,3,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.573 ,3,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8603,77.5246 ,3,16,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.934752,74.9095 ,3,22,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9505,80.2381,3,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9510435,80.2381,3,19,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,12.9934334,80.2289 ,3,3,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.1687379,74.7911 ,3,16,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832,3,21,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832,3,25,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.37,77.6832 ,3,6,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.4669,3,17,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.1991,3,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.264,3,23,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.2103 ,3,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,13.6328386,79.2103 ,3,31,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,14.900939,74.5323 ,3,1,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Goa,15.2924,74.1062 ,3,8,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Telangana,15.4884,78.729 ,3,31,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Telangana,16.3691,77.8658,3,3,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,17.3145058,83.4093,3,10,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Andhra Pradesh,17.3145058,83.4093 ,3,10,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.3799,73.704,3,4,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.4757016,73.271,3,21,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.7245401,72.8141,3,21,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.024025,72.9039 ,3,17,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,19.054883,72.895,3,14,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,19.3979539,73.4743 ,3,1,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Chhattisgarh,20.0276291,81.9457 ,3,11,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3042,70.4914 ,3,18,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3179,70.4914 ,3,18,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Gujarat,20.3696,70.4914,3,18,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.5328,88.2949 ,3,25,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Madhya Pradesh,22.305926,81.0279,3,27,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Uttarakhand,26.062108,79.5289 ,3,21,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Haryana,26.062108,76.8894 ,3,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Uttar Pradesh,26.062108,77.4954 ,3,23,2019,W
eBird,Photo,Indian Paradise-Flycatcher,NCT of Delhi,26.062108,77.2662 ,3,31,2019,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,29.352276,74.529437,3,31,2019,W
OBI,Photo,Indian Paradise-Flycatcher,Maharashtra,30.3444356,73.334341,3,10,2019,W
FB,Photo,Indian Paradise-Flycatcher,Punjab,30.643632,76.817864,3,31,2019,W
FB,Photo,Indian Paradise-Flycatcher,Chandigarh,30.737989,76.773145,3,26,2019,W
FB,Photo,Indian Paradise-Flycatcher,Chandigarh,30.737989,76.773145,3,31,2019,R
FB,Photo,Indian Paradise-Flycatcher,Chandigarh,30.737989,76.773145,3,31,2019,R
FB,Photo,Indian Paradise-Flycatcher,Himachal Pradesh,30.86243,77.00432,3,31,2019,W
FB,Photo,Indian Paradise-Flycatcher,Karnataka,,,3,7,2019,R
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Maharashtra,,,3,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Haryana,,,3,,2019,R
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,3,,2019,W
FB,Photo,Indian Paradise-Flycatcher,Gujarat,,,3,,2019,I
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.4496,80.557388,4,7,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.706559,80.7118,4,12,2019,R
iNaturalist,Photo,Indian Paradise-Flycatcher,Sri Lanka,6.7303,80.498143,4,10,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.4315822,77.5602,4,11,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,9.4398,77.4775 ,4,7,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Tamil Nadu,11.0291,76.7785,4,2,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9068079,75.4033,4,5,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9068079,75.4033 ,4,5,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9910213,75.2004 ,4,25,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,11.9931,75.2004 ,4,25,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Kerala,12.2821,75.0882 ,4,15,2019,W
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.6921745,77.5717 ,4,19,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,12.8537,77.5528 ,4,6,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3366,74.7955,4,8,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832,4,5,2019,R
eBird,Photo,Indian Paradise-Flycatcher,Karnataka,13.3699596,77.6832 ,4,5,2019,I
eBird,Photo,Indian Paradise-Flycatcher,Maharashtra,18.891038,72.9091 ,4,14,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.1895336,87.8185 ,4,28,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.197299,88.3865,4,5,2019,W
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,21.197299,88.3865 ,4,6,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.131833,88.5944 ,4,25,2019,R
eBird,Photo,Indian Paradise-Flycatcher,West Bengal,22.2572,86.0504 ,4,9,2019,R
