source,documentation,COMMON.NAME,url,OBSERVATION.DATE,LATITUDE,LONGITUDE,morph,aberration,int_rating
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/222290625,26-Feb-23,12.41631493,75.36405781,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/204510819,29-Jan-23,15.86904184,74.2677471,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/203668653,4-Feb-23,16.31743434,74.13867652,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198976882,14-Feb-23,12.41544668,77.36852992,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/188868411,15-Jan-23,18.1480187,83.45874304,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/188792067,29-Jan-23,18.3758628,73.7691647,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/184402067,14-Feb-23,12.41544668,77.36852992,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/167183803,24-Feb-23,13.37115608,77.68448507,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/157710821,18-Feb-23,19.1519816,72.85814367,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/153522214,26-Jan-23,6.439700913,80.4232235,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152337839,24-Jan-23,6.437847968,80.85859372,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152211798,23-Jan-23,6.466289023,80.92379267,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/150481698,26-Feb-23,18.44432783,73.42742812,I,,3
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/150136667,25-Feb-23,17.5780083,74.0300122,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149887246,27-Feb-23,5.999936956,80.28093684,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149620828,17-Feb-23,10.67400107,78.74382488,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149484145,22-Jan-23,15.29201752,74.5209691,I,,5
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149394263,22-Feb-23,11.98498669,75.36339698,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149299436,20-Jan-23,15.29231486,74.52064724,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149390990,17-Feb-23,22.38697167,73.63508333,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149123726,26-Jan-23,13.0135909,80.1353241,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/149020313,19-Jan-23,12.96079648,77.30787277,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148899127,10-Feb-23,12.8645675,75.0029071,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148662979,10-Feb-23,12.928047,74.877867,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148590126,12-Feb-23,18.53095517,73.81176319,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148521108,11-Feb-23,12.60313667,75.14640833,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148503280,10-Feb-23,19.03322792,73.03401944,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148501043,11-Feb-23,19.67164722,81.58380278,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148241693,5-Feb-23,18.44432783,73.42742812,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148241691,5-Feb-23,18.44432783,73.42742812,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/148026841,4-Feb-23,15.32952948,73.90436914,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/147887535,2-Feb-23,19.03492706,73.03527053,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/147333144,25-Jan-23,10.5440329,76.21204796,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/147209031,15-Jan-23,12.42312667,76.65271,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/147188335,23-Jan-23,7.287294542,79.88730792,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/147122553,21-Jan-23,18.511919,73.902101,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/146801182,15-Jan-23,15.86834167,80.499405,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/146536906,14-Jan-23,12.8789074,77.5298515,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/146258813,10-Jan-23,12.7731681,77.61065092,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/145969860,1-Jan-23,12.90345278,79.11417778,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/145667804,2-Jan-23,12.97944514,77.59655558,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/283094526,6-Apr-23,23.3206178,87.2207739,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/268334822,19-Mar-23,17.44652469,78.33918214,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/246649375,2-Apr-23,24.45652763,88.5932263,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/246649375,2-Apr-23,24.45652763,88.5932263,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228871242,12-Apr-23,13.69551201,75.63546186,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/227126117,25-Mar-23,10.12994225,76.68810247,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/197669178,28-Apr-23,33.95039052,75.30021854,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/180429921,5-Mar-23,21.40604145,77.14851603,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/166418872,1-Apr-23,11.058355,76.849745,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/164590553,2-Apr-23,11.92198428,75.79040263,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/162666788,19-Apr-23,22.16820842,80.65480614,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/162221348,16-Apr-23,20.396602,79.362338,I,,9
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/159381312,29-Apr-23,24.1659658,81.5087416,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/161365980,9-Apr-23,12.88488581,77.46537644,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/158004505,30-Apr-23,30.34995416,78.09855307,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/157975397,4-Mar-23,12.8789074,77.5298515,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/157647875,29-Apr-23,21.276677,81.6446049,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/157482052,29-Apr-23,21.276677,81.6446049,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/157009560,19-Mar-23,11.05701699,76.84883449,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/156973616,2-Apr-23,11.10900164,76.97606881,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/156857552,25-Mar-23,13.49645533,75.80661714,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/156588249,13-Apr-23,34.01663888,74.81178333,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/155431528,18-Apr-23,21.20575615,81.6081864,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/155114778,4-Mar-23,12.80388493,77.5687414,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/155281785,30-Mar-23,19.22314316,72.87923567,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/155114424,4-Mar-23,12.80388493,77.5687414,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/154781744,13-Apr-23,12.87890729,77.52985138,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/154541183,12-Apr-23,12.269372,76.611978,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/154101388,8-Apr-23,29.35855736,79.52975074,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/153434346,2-Apr-23,6.868272317,81.041153,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152684619,28-Mar-23,12.25568663,79.03028246,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152584424,25-Mar-23,1.827885869,103.8669968,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152486352,12-Mar-23,18.44432783,73.42742812,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152370528,26-Mar-23,12.67917787,77.92860869,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152232053,14-Mar-23,20.90024658,80.0970275,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152219170,20-Mar-23,12.96081167,77.30782167,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/152036324,23-Mar-23,7.415214199,80.21256633,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/151496489,18-Mar-23,12.93488966,80.2137123,R,F,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/151108673,12-Mar-23,12.79591861,77.57629082,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/151022156,12-Mar-23,17.385044,78.486671,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/151051518,4-Mar-23,21.66861574,79.36990142,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/222669335,14-May-23,41.80118576,70.24968652,I,,3
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193390726,5-May-23,40.32626663,67.26224264,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193289202,5-May-23,40.33478609,67.2278948,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/190907910,28-May-23,22.00103484,73.47803788,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/187650973,12-May-23,30.96609754,76.52309597,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/173293067,25-May-23,29.70445464,79.88673225,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/171336988,18-May-23,21.2481697,79.9865906,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/165499845,29-May-23,26.02272663,76.47201898,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/165481378,27-May-23,26.02272663,76.47201898,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/165481334,27-May-23,26.02272663,76.47201898,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/165189421,31-May-23,27.55299105,77.56350781,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/164767106,1-May-23,21.09555051,70.84837742,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/164014439,27-May-23,12.69805609,77.56798401,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/163773168,18-May-23,21.28506454,79.92614982,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/163773163,18-May-23,21.28506454,79.92614982,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/163451842,24-May-23,22.98002258,87.0167868,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/162625209,5-May-23,29.35311713,79.52602814,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/162616403,20-May-23,26.01732619,76.50257405,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/161581186,5-May-23,30.35109175,78.09766404,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/158630947,1-May-23,22.51215431,88.36369492,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/254991293,22-Jun-23,7.955630126,80.75621223,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/246636853,4-Jun-23,11.85008639,77.67054321,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195904611,27-Jun-23,21.20575615,81.6081864,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/190491883,25-Jun-23,23.05497496,88.80842898,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/172548131,2-Jun-23,20.16154094,79.29513982,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/172139563,12-Jun-23,23.71619609,81.02269068,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/171430650,21-Jun-23,29.5300138,78.7746603,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/171429731,22-Jun-23,29.5300138,78.7746603,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/167848037,16-Jun-23,22.98057102,87.01707088,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/167848036,16-Jun-23,22.97940469,87.01671554,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/167658203,8-Jun-23,20.1924772,79.3355223,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/167007985,1-Jun-23,12.66173874,77.43070766,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/166557782,10-Jun-23,6.773943634,80.03812317,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/166538433,10-Jun-23,20.38715744,79.37657928,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/166384939,6-Jun-23,20.38726044,79.37670136,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/247320001,22-Jul-23,11.85008639,77.67054321,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199904861,17-Jul-23,34.28440782,74.84244894,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/186662352,29-Jul-23,23.3322026,86.3616405,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/183687329,13-Jul-23,34.05940688,74.80730139,I,,9
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/175925328,21-Jul-23,29.47201101,79.61160667,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/175884706,29-Jul-23,22.14720651,71.32188801,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/175150496,23-Jul-23,34.146095,74.8324627,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/175015481,23-Jul-23,30.34996053,78.09858536,I,,5
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/174866434,16-Jul-23,21.97684428,88.08030512,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/174426520,23-Jul-23,12.255535,77.60883667,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/174073534,19-Jul-23,21.2513658,81.62964106,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/173882337,16-Jul-23,20.57981534,72.95204069,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/173705891,3-Jul-23,29.44640727,79.55964156,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/172840844,12-Jul-23,7.9138005,80.787549,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/172335120,6-Jul-23,29.44640727,79.55964156,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/171152669,4-Jul-23,29.44640727,79.55964156,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/170990651,4-Jul-23,18.143792,83.45842145,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/273079840,10-Oct-23,20.11572591,73.45116802,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/260006863,7-Dec-23,18.96594223,73.27271272,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/247935020,15-Aug-23,6.43635085,80.85936666,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/247934895,1-Aug-23,6.436793422,80.85945127,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/246113365,8-Oct-23,18.37784943,73.76760732,I,,2
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/246090320,13-Nov-23,18.37621145,73.76916569,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/238283037,2-Dec-23,19.2031842,73.87425,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/225698902,29-Dec-23,11.33617824,76.11025002,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/225698719,29-Dec-23,11.33617824,76.11025002,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/214196009,25-Aug-23,19.13122146,78.96080069,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/213072343,15-Dec-23,9.3527659,76.4042404,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200506255,18-Oct-23,11.94468432,75.38493812,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/200169507,22-Dec-23,8.306576667,80.14853167,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199402168,19-Dec-23,23.1372866,72.406581,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198281750,26-Nov-23,6.35699349,80.48910546,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195819141,26-Nov-23,13.0932735,77.6061745,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195742739,14-Nov-23,12.88486129,77.4648618,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195553697,31-Dec-23,12.88470212,77.46363167,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/195257752,30-Nov-23,12.1842616,75.9262844,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194985553,26-Dec-23,13.33137916,74.75860476,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194869175,25-Dec-23,9.000535429,76.71200629,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194797923,20-Dec-23,12.3103953,76.6304409,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194728013,24-Dec-23,12.8543147,77.5099453,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194727079,14-Dec-23,15.67931955,73.75258995,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194630822,10-Dec-23,15.46068953,73.87361906,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194435820,11-Dec-23,6.4360351,80.4195879,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194165617,14-Dec-23,10.0531493,76.3528075,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194036443,15-Dec-23,19.0522583,72.8627641,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/194001731,5-Dec-23,15.4842309,73.9369282,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193868323,10-Dec-23,15.25456655,74.61999992,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193867456,10-Dec-23,15.25456655,74.61999992,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193626982,9-Dec-23,15.01441492,74.01541114,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193572705,10-Dec-23,12.82837313,75.05774617,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/193130395,1-Dec-23,6.026832629,80.2212641,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/192834703,19-Nov-23,13.0239638,80.2438814,I,,5
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/192628365,22-Oct-23,13.8115525,79.2158779,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/192535447,29-Nov-23,12.2752546,76.6701475,I,,1
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/192083327,23-Nov-23,12.9584287,77.30830513,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/191867982,4-Nov-23,7.296804639,80.64515201,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/191381947,18-Nov-23,12.88412984,77.46320955,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/190690078,11-Nov-23,13.0061185,80.2419075,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/190684736,10-Nov-23,13.02039368,80.26492945,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/190594749,1-Nov-23,12.8789074,77.5298515,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/189908879,3-Nov-23,10.53473325,76.26380213,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/189432747,30-Oct-23,12.88405924,77.46385396,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/189318380,29-Oct-23,12.9974209,80.2380165,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/189088576,22-Oct-23,13.81549,79.18923,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/188403461,21-Oct-23,12.8837041,77.5249816,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/188013101,18-Oct-23,12.9037604,77.497763,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/188006030,18-Oct-23,12.88041664,77.5295265,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/187889579,17-Oct-23,12.06866976,78.00408773,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/187764462,16-Oct-23,12.88049639,77.52961468,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/187465714,14-Oct-23,12.9129677,77.2922332,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/187140683,11-Oct-23,12.87890729,77.52985138,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/182631193,19-Aug-23,21.12429326,70.82415048,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/243737119,23-Jan-24,16.81437403,74.4242017,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/233442872,21-Jan-24,10.23114931,76.38360122,R,F,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/228888494,26-Jan-24,19.16323931,72.89238509,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/226798804,28-Jan-24,14.52272863,74.32459933,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/225867997,5-Jan-24,13.080072,77.578515,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219061971,18-Jan-24,18.8933462,73.1128677,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/219061960,18-Jan-24,18.8933462,73.1128677,I,,3
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/205507133,7-Jan-24,12.6864208,77.6654326,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/202760416,28-Jan-24,16.81469904,74.11052023,I,,3
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/201118473,22-Jan-24,19.09461814,72.99696678,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/199269596,28-Jan-24,8.464408,77.580569,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198502503,20-Jan-24,11.5312767,76.6473828,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198373672,22-Jan-24,12.04098957,75.20998199,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198028502,28-Jan-24,12.25498566,77.60677741,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198026273,27-Jan-24,12.1999721,77.59608294,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/198026271,27-Jan-24,12.20011891,77.59611513,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/197970548,30-Jan-24,13.370154,77.6834551,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/197689744,27-Jan-24,21.75544261,72.14147419,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/197615628,26-Jan-24,9.6611602,76.3688186,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/197047334,15-Jan-24,18.42705603,73.40341377,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196985432,3-Jan-24,8.359763523,77.4587239,I,,4
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196756168,15-Jan-24,12.4229287,76.6532581,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196668484,14-Jan-24,12.27472876,76.61381364,R,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196635631,14-Jan-24,12.91473932,77.66369998,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196258393,8-Jan-24,10.10908667,76.50040079,W,,
iNaturalist,Photo,Indian Paradise-Flycatcher,inaturalist.org/observations/196204467,5-Jan-24,19.16307431,72.8921276,R,,
