source,documentation,COMMON.NAME,SAMPLING.EVENT.IDENTIFIER,morph,aberration,int_rating
eBird,Photo,Indian Paradise-Flycatcher,S102422295,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S102422295,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S102424105,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111307096,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S102472543,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S212161397,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102495389,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102478719,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102633486,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102488430,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102469360,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102558215,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102545748,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102468789,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102474121,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102733549,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102612501,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103945953,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102730849,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102540354,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102624479,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102620284,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102688827,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102832116,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S102664782,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105070542,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S170114171,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102778701,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102830704,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S103016219,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102842147,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102829896,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102828501,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102828501,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102970413,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103330101,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102854828,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102955072,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102973979,R,,
eBird,Photo,Indian Paradise-Flycatcher,S102960266,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104273079,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103732063,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102955765,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102960033,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103155097,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102961096,W,,
eBird,Photo,Indian Paradise-Flycatcher,S102955224,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103174775,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103198786,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103141757,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103154964,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103378773,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103141422,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103184745,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103154793,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103197308,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103197830,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103194529,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103147711,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103347697,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103482903,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103550320,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103571426,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103569068,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103565394,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103550769,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103614854,R,,
eBird,Photo,Indian Paradise-Flycatcher,S158969555,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103670845,I,B,3
eBird,Photo,Indian Paradise-Flycatcher,S103670958,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103670845,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103798729,I,,
eBird,Photo,Indian Paradise-Flycatcher,S103730104,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104070567,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S111680287,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104070567,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103797825,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103877168,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103801535,W,,
eBird,Photo,Indian Paradise-Flycatcher,S103809234,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104544733,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S103893623,R,,
eBird,Photo,Indian Paradise-Flycatcher,S103962028,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104018490,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104136235,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104067940,W,,
eBird,Photo,Indian Paradise-Flycatcher, S107440765,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104548608,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104125398,W,,
eBird,Photo,Indian Paradise-Flycatcher,S120169554,I,,2
eBird,Photo,Indian Paradise-Flycatcher, S104268477,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S104414355,R,,
eBird,Photo,Indian Paradise-Flycatcher, S104266370,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104261057,R,,
eBird,Photo,Indian Paradise-Flycatcher,S125368040,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104278493,W,,
eBird,Photo,Indian Paradise-Flycatcher, S104589963,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104408301,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104475394,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104589774,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104476477,R,,
eBird,Photo,Indian Paradise-Flycatcher, S104529219,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104480980,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104602967,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104553233,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106059270,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104533238,R,,
eBird,Photo,Indian Paradise-Flycatcher,S117543853,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S104644513,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104632988,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104644513,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104644513,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104587872,W,,
eBird,Photo,Indian Paradise-Flycatcher,S117544730,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108262087,I,,4
eBird,Photo,Indian Paradise-Flycatcher, S108262087,R,,
eBird,Photo,Indian Paradise-Flycatcher, S104643157,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105186684,W,,
eBird,Photo,Indian Paradise-Flycatcher, S104716741,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104725793,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S104789616,I,,2
eBird,Photo,Indian Paradise-Flycatcher, S104715636,I,,4
eBird,Photo,Indian Paradise-Flycatcher, S117545202,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104724749,R,,
eBird,Photo,Indian Paradise-Flycatcher, S104719806,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105067135,W,,
eBird,Photo,Indian Paradise-Flycatcher,S117545202,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104727131,W,,
eBird,Photo,Indian Paradise-Flycatcher, S104712065,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104714127,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104789776,R,,
eBird,Photo,Indian Paradise-Flycatcher,S104862775,R,,
eBird,Photo,Indian Paradise-Flycatcher, S154776166,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104944846,W,,
eBird,Photo,Indian Paradise-Flycatcher, S104858860,W,,
eBird,Photo,Indian Paradise-Flycatcher,S104971743,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105117257,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S105278267,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S104990706,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105676706,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105282288,R(D),,
eBird,Photo,Indian Paradise-Flycatcher,S105880525,I,,3
eBird,Photo,Indian Paradise-Flycatcher, S105061230,I,,1
eBird,Photo,Indian Paradise-Flycatcher, S105408799,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105069693,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105062229,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105049350,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105051156,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105045201,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105047874,W,,
eBird,Photo,Indian Paradise-Flycatcher, S105145572,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S105117531,R,,
eBird,Photo,Indian Paradise-Flycatcher, S105202178,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105948879,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105198780,W,,
eBird,Photo,Indian Paradise-Flycatcher,S122271974,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105283915,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105366732,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105407305,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105411603,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105464625,I,,4
eBird,Photo,Indian Paradise-Flycatcher,S105464625,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105578257,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105578252,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105597916,R,,
eBird,Photo,Indian Paradise-Flycatcher,S201551734,W,,
eBird,Photo,Indian Paradise-Flycatcher, S105612315,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105627649,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105588598,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105584338,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105878791,I,F,1
eBird,Photo,Indian Paradise-Flycatcher, S105682699,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S105683103,I,,1
eBird,Photo,Indian Paradise-Flycatcher, S105755394,R,,
eBird,Photo,Indian Paradise-Flycatcher, S105888282,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105748040,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105670441,R,,
eBird,Photo,Indian Paradise-Flycatcher,S198101625,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105748040,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105755554,W,,
eBird,Photo,Indian Paradise-Flycatcher, S105670441,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105679084,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105764477,R,,
eBird,Photo,Indian Paradise-Flycatcher,S105842893,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106701711,W,,
eBird,Photo,Indian Paradise-Flycatcher, S105826154,W,,
eBird,Photo,Indian Paradise-Flycatcher,S105937576,W,,
eBird,Photo,Indian Paradise-Flycatcher, S109958299,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106004323,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S131256453,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106873390,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106058776,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106148683,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106165320,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106154267,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106060182,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106243173,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106072003,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106060182,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106147647,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S107107822,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106240254,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106178087,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106162353,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115955048,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106239537,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162519271,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106250033,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106312704,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107157282,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106380667,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106459821,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106509177,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106765523,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106509177,W,,
eBird,Photo,Indian Paradise-Flycatcher,S162522597,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106673769,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106575625,W,,
eBird,Photo,Indian Paradise-Flycatcher,S106715235,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S106857205,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S112356804,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107077488,R,,
eBird,Photo,Indian Paradise-Flycatcher,S106992604,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107160666,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109742686,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107361347,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162260191,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107259038,W,,
eBird,Photo,Indian Paradise-Flycatcher,S127997320,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107387441,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107428195,W,,
eBird,Photo,Indian Paradise-Flycatcher,S121048009,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107443941,W,,
eBird,Photo,Indian Paradise-Flycatcher,S121086613,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108091817,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107702081,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107756953,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109963711,W,,
eBird,Photo,Indian Paradise-Flycatcher,S107802600,W,,
eBird,Photo,Indian Paradise-Flycatcher,S116064341,R,,
eBird,Photo,Indian Paradise-Flycatcher,S107868644,R,,
eBird,Photo,Indian Paradise-Flycatcher,S107868644,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108025711,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108099011,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108119996,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109542895,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108195859,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108257607,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108265897,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108464224,I,,1
eBird,Photo,Indian Paradise-Flycatcher, S108690651,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108560056,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108684830,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108464224,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108436120,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108580975,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108560327,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110189070,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108560327,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108580975,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108561422,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108704184,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108799600,W,,
eBird,Photo,Indian Paradise-Flycatcher,S122495220,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S108888498,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108795496,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108795496,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S121956592,R,,
eBird,Photo,Indian Paradise-Flycatcher,S108895058,R,,
eBird,Photo,Indian Paradise-Flycatcher,S121956592,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108795496,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108895058,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108888498,W,,
eBird,Photo,Indian Paradise-Flycatcher,S108795496,W,,
eBird,Photo,Indian Paradise-Flycatcher,S116249115,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S108884642,R,,
eBird,Photo,Indian Paradise-Flycatcher,S206407998,W,,
eBird,Photo,Indian Paradise-Flycatcher,S130631143,W,,
eBird,Photo,Indian Paradise-Flycatcher,S122496082,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109533289,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109874114,R,,
eBird,Photo,Indian Paradise-Flycatcher,S116661669,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109626734,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109633905,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109879000,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113096840,W,,
eBird,Photo,Indian Paradise-Flycatcher,S109878999,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110027429,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S159412953,R,,
eBird,Photo,Indian Paradise-Flycatcher,S120826710,R,,
eBird,Photo,Indian Paradise-Flycatcher,S109995825,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112380427,R,,
eBird,Photo,Indian Paradise-Flycatcher,S150617722,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110473674,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110340705,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110447736,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110363437,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110541439,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110468151,R,,
eBird,Photo,Indian Paradise-Flycatcher,S111802479,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110448183,W,,
eBird,Photo,Indian Paradise-Flycatcher,S126272750,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110542629,R,,
eBird,Photo,Indian Paradise-Flycatcher,S131176579,W,,
eBird,Photo,Indian Paradise-Flycatcher,S126272750,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110567430,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110722407,R,,
eBird,Photo,Indian Paradise-Flycatcher,S110722233,W,,
eBird,Photo,Indian Paradise-Flycatcher,S134203271,W,,
eBird,Photo,Indian Paradise-Flycatcher,S110981958,R,,
eBird,Photo,Indian Paradise-Flycatcher,S111043641,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113116898,R,,
eBird,Photo,Indian Paradise-Flycatcher,S111376263,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111694961,R,,
eBird,Photo,Indian Paradise-Flycatcher,S167713761,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162969786,I,,1
eBird,Photo,Indian Paradise-Flycatcher,S112428819,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111672014,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111781846,R,,
eBird,Photo,Indian Paradise-Flycatcher,S134466215,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111926488,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112503470,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112081204,R,,
eBird,Photo,Indian Paradise-Flycatcher,S111878282,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112503335,W,,
eBird,Photo,Indian Paradise-Flycatcher,S111928086,R,,
eBird,Photo,Indian Paradise-Flycatcher,S111962362,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113505515,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112077256,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112076592,R,,
eBird,Photo,Indian Paradise-Flycatcher,S122355021,W,,
eBird,Photo,Indian Paradise-Flycatcher,S120217994,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113038271,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112277249,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112175426,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112195868,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112296297,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112354743,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112358733,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112429785,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112574978,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112525548,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112460173,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112507432,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112429893,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112420738,W,,
eBird,Photo,Indian Paradise-Flycatcher, S113604035,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112749506,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112694171,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112646421,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112572897,W,B,
eBird,Photo,Indian Paradise-Flycatcher,S112749506,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112918413,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112580406,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112590977,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113649360,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112829285,R,,
eBird,Photo,Indian Paradise-Flycatcher,S113053965,R,,
eBird,Photo,Indian Paradise-Flycatcher,S162265878,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112768642,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112854379,R,,
eBird,Photo,Indian Paradise-Flycatcher,S112854379,W,,
eBird,Photo,Indian Paradise-Flycatcher,S112902639,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113237759,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113170160,R,,
eBird,Photo,Indian Paradise-Flycatcher,S113710384,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113333890,R,,
eBird,Photo,Indian Paradise-Flycatcher,S113333680,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113496046,R,,
eBird,Photo,Indian Paradise-Flycatcher,S127816406,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113716351,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113496046,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113430704,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113879648,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113714538,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113714538,W,,
eBird,Photo,Indian Paradise-Flycatcher,S113798390,I,,2
eBird,Photo,Indian Paradise-Flycatcher,S115432919,R,,
eBird,Photo,Indian Paradise-Flycatcher,S115432919,R,,
eBird,Photo,Indian Paradise-Flycatcher,S113805939,R,,
eBird,Photo,Indian Paradise-Flycatcher,S113944468,W,,
eBird,Photo,Indian Paradise-Flycatcher,S114204151,W,,
eBird,Photo,Indian Paradise-Flycatcher,S114692279,W,,
eBird,Photo,Indian Paradise-Flycatcher,S114447735,I,,3
eBird,Photo,Indian Paradise-Flycatcher,S114063184,W,,
eBird,Photo,Indian Paradise-Flycatcher,S114694107,R,,
eBird,Photo,Indian Paradise-Flycatcher,S114865534,R,,
eBird,Photo,Indian Paradise-Flycatcher,S114765481,R,F,
eBird,Photo,Indian Paradise-Flycatcher,S114865534,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115103859,R,,
eBird,Photo,Indian Paradise-Flycatcher,S115155059,R,,
eBird,Photo,Indian Paradise-Flycatcher,S166920572,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115360748,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115717524,R,,
eBird,Photo,Indian Paradise-Flycatcher,S115594524,R,,
eBird,Photo,Indian Paradise-Flycatcher,S115594524,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115744512,W,,
eBird,Photo,Indian Paradise-Flycatcher,S115716775,I,F,1
eBird,Photo,Indian Paradise-Flycatcher,S116096594,W,,
eBird,Photo,Indian Paradise-Flycatcher,S117199178,R,,
eBird,Photo,Indian Paradise-Flycatcher,S116822654,R,,
eBird,Photo,Indian Paradise-Flycatcher,S116834986,R(D),,
